"Estimate","Std. Error","t-value","p-value","2.5 %","97.5 %","coef","pop"
-0.21519596401542,3.53151846879521,-0.0609358172460116,0.952503375828754,-7.98801570642322,7.55762377839238,"GrowthRate","REF_C150"
0.0902573062273978,1.88237501201172,0.047948631729306,0.962616675908483,-4.05282216093771,4.23333677339251,"c","REF_C150"
0.351754996443329,1.25177311277856,0.281005393751059,0.783921518935543,-2.403379048584,3.10688904147066,"d","REF_C150"
1207.54247844376,NA,NA,NA,NA,NA,"e","REF_C150"
-0.25127581301247,1.66282841552477,-0.151113494733713,0.882621806864769,-3.91113647936117,3.40858485333623,"GrowthRate","C76_C150"
0.131902371451359,0.335888821915851,0.392696519934814,0.70204650914154,-0.607383941026093,0.871188683928811,"c","C76_C150"
0.280000161068334,0.505922224021959,0.553445070750995,0.591030014337383,-0.833527146164556,1.39352746830122,"d","C76_C150"
3212.08414583351,65892.496720147,0.0487473431076014,0.96199449113035,-141816.323296597,148240.491588264,"e","C76_C150"
0.420572256260749,6.57428165981897,0.063972351356837,0.950139975134042,-14.0493241152634,14.8904686277849,"GrowthRate","C68_C150"
0.133180009061394,0.620197744807192,0.214737977002476,0.833900771506938,-1.23186602358154,1.49822604170432,"c","C68_C150"
0.230688201394993,0.656232067599493,0.35153448419376,0.731828631718462,-1.21366884096774,1.67504524375773,"d","C68_C150"
16.0810399165121,NA,NA,NA,NA,NA,"e","C68_C150"
0.18955876627017,4.14678402312629,0.0457122351231738,0.964358933869907,-8.9374513307359,9.31656886327624,"GrowthRate","C67_C150"
0.137436485420389,0.525320351712647,0.261624140340877,0.798445268162564,-1.01878581299327,1.29365878383405,"c","C67_C150"
0.223142107680342,3.4688732753479,0.0643269701623687,0.949863999777809,-7.41179649359886,7.85808070895954,"d","C67_C150"
2.06711440167908,871.460476685702,0.00237201164823979,0.998149881399785,-1916.00446238994,1920.13869119329,"e","C67_C150"
