"Estimate","Std. Error","t-value","p-value","2.5 %","97.5 %","coef","pop"
-0.667312921281644,3.98898349992975,-0.167288965044201,0.870178434406888,-9.44700640847743,8.11238056591414,"GrowthRate","REF_C50"
0.177073505625576,0.348046622557658,0.508763752178753,0.620966935592294,-0.588971945643844,0.943118956894996,"c","REF_C50"
2.0937593014209,32.2828937308892,0.0648566178383671,0.94945182431983,-68.9604107250815,73.1479293279234,"d","REF_C50"
12066.5054560222,163585.507677767,0.0737626800033591,0.94252347712925,-347982.7693488,372115.780260844,"e","REF_C50"
-15.0962695847962,42.8870787114705,-0.352000416870516,0.73148880508163,-109.490093388425,79.2975542188323,"GrowthRate","C76_C50"
0.187693908487732,0.0268506554109493,6.99029150741676,2.29854680670984e-05,0.128596014389499,0.246791802585966,"c","C76_C50"
0.22727703198799,0.0272361444084577,8.34468449643751,4.36419198817077e-06,0.167330682326862,0.287223381649118,"d","C76_C50"
71.8568700323511,20.2489645922878,3.54866885686191,0.00456271661214519,27.2891994575047,116.424540607197,"e","C76_C50"
0.0851407434470659,2.22998534387092,0.0381799565100613,0.970228306598295,-4.82302390563469,4.99330539252882,"GrowthRate","C68_C50"
0.419287535899629,6.65502212179026,0.0630031768830299,0.950894251494226,-14.2283173942423,15.0668924660416,"c","C68_C50"
-0.131951191651796,6.61364048436285,-0.0199513704991643,0.984439465906707,-14.6884757519157,14.4245733686121,"d","C68_C50"
0.33893677805255,14.4087129740569,0.0235230432213349,0.981654353852421,-31.3744266538666,32.0523002099717,"e","C68_C50"
-0.879767240008629,2.13831045782289,-0.41143101404665,0.68865886368428,-5.58615682534557,3.82662234532831,"GrowthRate","C67_C50"
0.171060624344965,0.132142520107128,1.29451613459684,0.222001883688293,-0.119783101427935,0.461904350117864,"c","C67_C50"
0.54341580495628,NA,NA,NA,NA,NA,"d","C67_C50"
820.480942201641,NA,NA,NA,NA,NA,"e","C67_C50"
